frame,score,psr,ess,cx,cy,w,h
3381,0.973071,7.3372,500.0,383.037,190.594,10.0,10.027
3382,0.981371,6.3072,500.0,382.708,190.796,10.0,10.143
3383,0.975653,7.012,500.0,384.688,189.753,10.0,10.0
3384,0.981336,6.2614,500.0,386.373,189.951,10.0,10.0
3385,0.990413,7.0283,500.0,387.699,190.194,10.0,10.0
3386,0.970275,7.3901,500.0,389.58,189.623,10.0,10.0
3387,0.967,6.9614,500.0,390.952,189.547,10.0,10.0
3388,0.976819,6.7842,500.0,392.146,189.406,10.0,10.0
3389,0.975465,6.3909,500.0,392.035,189.644,10.0,10.0
3390,0.984928,7.0501,500.0,393.405,189.236,10.0,10.0
3391,0.973091,6.8777,500.0,395.309,188.823,10.0,10.0
3392,0.9855,6.9274,500.0,396.344,188.806,10.0,10.0
3393,0.977812,7.1448,500.0,396.945,188.902,10.0,10.031
3394,0.988251,7.5822,500.0,397.605,189.244,10.0,10.061
3395,0.986081,7.3929,500.0,397.909,188.761,10.0,10.0
3396,0.988476,6.6136,500.0,398.627,188.725,10.0,10.0
3397,0.971244,7.562,500.0,399.125,188.511,10.0,10.0
3398,0.966893,7.6334,500.0,399.6,188.729,10.0,10.0
3399,0.990581,6.6525,500.0,400.224,188.692,10.0,10.133
3400,0.977254,6.7835,500.0,398.939,188.623,10.0,10.036
3401,0.97924,6.4917,500.0,398.712,188.489,10.0,10.0
3402,0.972467,6.6051,500.0,397.175,187.327,10.0,10.0
3403,0.982548,6.5128,500.0,396.207,186.857,10.0,10.0
3404,0.990145,6.6632,500.0,397.098,186.55,10.0,10.032
3405,0.973751,7.4243,500.0,398.095,186.493,10.0,10.0
3406,0.985044,6.9136,500.0,399.265,186.562,10.0,10.0
3407,0.981388,7.197,500.0,400.906,186.998,10.0,10.137
3408,0.971459,6.7855,500.0,402.632,187.917,10.0,10.104
3409,0.984911,6.6002,500.0,403.572,188.387,10.0,10.0
3410,0.979948,6.5629,500.0,405.116,188.509,10.0,10.0
3411,0.961178,7.9288,500.0,406.461,188.48,10.0,10.0
3412,0.966687,6.827,500.0,407.583,188.598,10.0,10.0
3413,0.980051,6.3323,500.0,409.399,189.213,10.0,10.0
3414,0.979667,6.173,500.0,411.229,188.569,10.0,10.0
3415,0.989906,6.6597,500.0,412.15,189.113,10.0,10.0
3416,0.985492,6.6238,500.0,412.747,188.897,10.0,10.0
3417,0.979705,6.1969,500.0,413.452,188.756,10.0,10.0
3418,0.9823,7.3586,500.0,412.986,188.225,10.0,10.0
3419,0.981234,6.847,500.0,413.853,187.383,10.0,10.0
3420,0.983308,6.492,500.0,414.75,187.601,10.0,10.0
3421,0.982347,6.4321,500.0,413.467,188.36,10.0,10.065
3422,0.975846,6.2606,500.0,409.524,187.283,10.0,10.248
3423,0.977634,6.9451,500.0,402.956,186.526,10.0,10.379
3424,0.98872,6.2143,500.0,397.302,185.044,10.0,10.088
3425,0.979902,6.4842,500.0,392.847,184.559,10.0,10.0
3426,0.979728,6.26,500.0,389.275,184.577,10.0,10.0
3427,0.994225,6.0359,500.0,383.557,183.532,10.0,10.017
3428,0.988611,6.3909,500.0,377.985,182.354,10.0,10.0
3429,0.981513,6.3574,500.0,373.417,181.429,10.0,10.0
3430,0.982324,6.8895,500.0,370.253,180.889,10.0,10.0
3431,0.983516,7.5721,500.0,369.531,180.884,10.0,10.0
3432,0.985913,7.3279,500.0,369.328,181.028,10.0,10.0
3433,0.98683,7.225,500.0,369.525,180.094,10.0,10.0
3434,0.987813,7.0955,500.0,369.216,180.023,10.0,10.0
3435,0.992947,6.4057,500.0,368.685,179.755,10.0,10.0
3436,0.991378,6.197,500.0,370.214,179.418,10.0,10.0
3437,0.985807,6.5786,500.0,371.27,178.717,10.0,10.0
3438,0.985515,5.9051,500.0,370.558,178.555,10.0,10.0
3439,0.987337,6.6969,500.0,370.618,178.0,10.0,10.0
3440,0.992197,6.688,500.0,371.952,177.887,10.0,10.0
3441,0.99311,6.7176,500.0,374.232,177.516,10.0,10.0
3442,0.9816,6.6175,500.0,374.395,176.805,10.0,10.0
3443,0.988055,6.6987,500.0,374.851,176.296,10.0,10.0
3444,0.99018,6.4733,500.0,376.055,175.766,10.0,10.0
3445,0.996416,6.5467,500.0,376.784,176.463,10.0,10.0
3446,0.98348,6.5724,500.0,378.278,175.887,10.0,10.0
3447,0.99496,6.5333,500.0,378.614,176.623,10.0,10.0
3448,0.98305,7.2387,500.0,379.19,176.253,10.0,10.0
3449,0.988117,7.2275,500.0,379.757,176.579,10.0,10.0
3450,0.989165,6.7102,500.0,380.976,176.263,10.0,10.0
3451,0.992669,6.0585,500.0,380.723,176.377,10.0,10.0
3452,0.991507,6.6299,500.0,380.168,176.464,10.0,10.078
3453,0.990468,6.7349,500.0,380.458,176.585,10.0,10.057
3454,0.990013,6.7714,500.0,381.926,176.382,10.0,10.167
3455,0.996666,5.9318,500.0,382.766,175.783,10.0,10.166
3456,0.99788,6.2593,500.0,383.135,176.715,10.0,10.112
3457,0.993186,5.9526,500.0,381.806,176.762,10.0,10.0
3458,0.989647,6.2832,500.0,382.802,175.977,10.0,10.0
3459,0.995706,6.3469,500.0,383.67,175.892,10.0,10.0
3460,0.998708,5.6286,500.0,383.938,176.02,10.0,10.0
3461,0.995091,5.9895,500.0,384.522,175.618,10.0,10.056
3462,0.988484,7.0636,500.0,383.909,176.276,10.0,10.0
3463,0.997643,6.0122,500.0,384.239,176.299,10.0,10.0
3464,0.994993,5.8599,500.0,383.991,176.468,10.0,10.0
3465,0.9881,6.7219,500.0,384.194,177.073,10.0,10.0
3466,0.987565,6.175,500.0,383.678,177.772,10.0,10.0
3467,0.991417,6.6605,500.0,385.544,179.179,10.0,10.131
3468,0.962844,6.0192,500.0,390.388,179.544,10.206,10.185
3469,0.954349,5.9838,500.0,395.664,180.134,10.358,10.267
3470,0.991085,6.3136,500.0,398.0,181.361,10.185,10.576
3471,0.994111,6.2017,500.0,400.411,181.308,10.0,10.533
3472,0.978245,6.2679,500.0,404.287,182.875,10.03,10.605
3473,0.991642,5.9266,500.0,408.8,182.396,10.32,10.49
3474,0.965621,6.7487,500.0,411.679,183.82,10.0,10.5
3475,0.963208,7.0116,500.0,413.835,184.0,10.093,10.563
3476,0.977153,7.0513,500.0,415.124,184.831,10.0,10.063
3477,0.963059,6.9873,500.0,414.302,183.814,10.0,10.0
3478,0.95652,6.3025,500.0,410.92,183.035,10.0,10.0
3479,0.962478,6.692,500.0,408.503,182.414,10.0,10.0
3480,0.983597,6.4579,500.0,407.918,182.897,10.0,10.0
3481,0.981956,7.0844,500.0,409.469,183.208,10.0,10.0
3482,0.987873,6.4049,500.0,409.748,183.099,10.0,10.0
3483,0.97768,8.3876,500.0,410.751,182.46,10.0,10.0
3484,0.978188,6.6138,500.0,410.534,182.909,10.0,10.0
3485,0.959043,8.1866,500.0,409.956,183.237,10.0,10.0
3486,0.975892,6.8027,500.0,409.986,183.289,10.0,10.021
3487,0.970163,8.4111,500.0,409.363,183.093,10.0,10.0
3488,0.979794,6.6856,500.0,407.003,182.342,10.0,10.0
3489,0.976885,7.4915,500.0,403.495,182.193,10.0,10.0
3490,0.958672,6.5871,500.0,399.942,181.914,10.0,10.0
3491,0.98085,7.0965,500.0,395.902,181.835,10.0,10.0
3492,0.982284,6.495,500.0,392.884,181.946,10.0,10.0
3493,0.974734,6.7309,500.0,390.695,181.423,10.0,10.0
3494,0.979115,6.5914,500.0,389.346,180.699,10.0,10.0
3495,0.989327,6.5896,500.0,387.964,180.356,10.0,10.041
3496,0.991799,6.3776,500.0,386.603,180.015,10.0,10.012
3497,0.985638,7.8733,500.0,384.713,179.418,10.0,10.003
3498,0.979298,7.297,500.0,383.774,178.42,10.0,10.0
3499,0.980563,7.3588,500.0,382.68,177.683,10.0,10.0
3500,0.98881,6.3129,500.0,381.257,177.097,10.0,10.0
3501,0.994503,6.3942,500.0,380.837,176.267,10.0,10.0
3502,0.989052,7.1683,500.0,382.134,175.711,10.0,10.0
3503,0.993773,7.342,500.0,381.164,176.407,10.0,10.0
3504,0.993407,6.9333,500.0,381.478,175.985,10.0,10.0
3505,0.993726,7.277,500.0,381.562,176.395,10.0,10.0
3506,0.99353,6.8494,500.0,382.125,176.135,10.0,10.0
3507,0.985907,7.6555,500.0,382.33,174.939,10.0,10.0
3508,0.996143,6.5073,500.0,383.08,175.042,10.0,10.0
3509,0.98358,6.5306,500.0,383.332,174.102,10.0,10.0
3510,0.991206,6.8339,500.0,384.496,173.339,10.0,10.0
3511,0.995665,7.1505,500.0,385.583,173.679,10.0,10.0
3512,0.997512,5.9786,500.0,387.053,173.716,10.0,10.0
3513,0.997956,6.6336,500.0,388.075,173.838,10.0,10.005
3514,0.994265,6.7886,500.0,388.654,173.423,10.0,10.0
3515,0.989856,7.1161,500.0,389.739,172.908,10.0,10.0
3516,0.993291,6.9305,500.0,391.064,173.241,10.0,10.03
3517,0.984483,7.3739,500.0,391.907,173.075,10.0,10.028
3518,0.988654,7.2721,500.0,393.095,173.098,10.0,10.108
3519,0.995104,7.1129,500.0,391.99,173.058,10.0,10.018
3520,0.995187,6.6705,500.0,393.711,173.932,10.0,10.0
3521,0.986133,7.3819,500.0,394.956,175.563,10.0,10.0
3522,0.990927,7.1168,500.0,396.094,175.524,10.0,10.0
3523,0.987443,6.3745,500.0,395.713,175.813,10.0,10.046
3524,0.991651,6.456,500.0,395.279,176.696,10.0,10.136
3525,0.988174,7.1718,500.0,394.449,176.673,10.0,10.0
3526,0.989066,7.0031,500.0,394.236,177.102,10.0,10.0
3527,0.981762,6.942,500.0,394.106,176.434,10.0,10.0
3528,0.988435,7.4028,500.0,394.099,177.166,10.0,10.0
3529,0.992348,7.2016,500.0,394.322,177.191,10.0,10.0
3530,0.979924,7.9109,500.0,394.662,177.348,10.0,10.0
3531,0.990036,7.4126,500.0,394.825,177.668,10.0,10.0
3532,0.996567,6.5154,500.0,395.624,178.367,10.0,10.0
3533,0.989505,6.7721,500.0,396.038,178.428,10.0,10.0
3534,0.991932,7.2972,500.0,395.339,178.473,10.0,10.0
3535,0.993884,7.195,500.0,394.482,178.452,10.0,10.0
3536,0.993875,7.0636,500.0,394.193,178.507,10.0,10.0
3537,0.991732,7.2761,500.0,393.845,178.341,10.0,10.0
3538,0.98899,7.5623,500.0,393.962,177.551,10.0,10.0
3539,0.992489,6.8972,500.0,393.041,177.623,10.0,10.0
3540,0.976166,6.926,500.0,391.422,178.145,10.0,10.0
3541,0.991834,6.2598,500.0,390.469,176.858,10.0,10.029
3542,0.995319,6.1226,500.0,388.942,177.104,10.0,10.218
3543,0.973988,7.3385,500.0,388.814,176.963,10.0,10.062
3544,0.981213,7.8647,500.0,390.324,176.728,10.0,10.037
3545,0.986839,7.1545,500.0,390.69,176.233,10.0,10.0
3546,0.98191,7.1052,500.0,390.8,176.037,10.0,10.0
3547,0.976694,7.3296,500.0,391.25,175.53,10.0,10.0
3548,0.984002,7.1441,500.0,390.134,175.767,10.0,10.0
3549,0.993218,6.7654,500.0,389.47,176.015,10.0,10.0
3550,0.992866,6.2788,500.0,391.122,175.537,10.0,10.0
3551,0.979915,7.3117,500.0,392.312,175.778,10.0,10.0
3552,0.995312,6.4877,500.0,393.446,175.36,10.0,10.0
3553,0.987252,7.7681,500.0,392.681,174.68,10.0,10.0
3554,0.996979,5.8764,500.0,394.061,174.595,10.0,10.0
3555,0.976289,7.2796,500.0,396.037,174.075,10.0,10.177
3556,0.989076,7.7383,500.0,396.765,172.95,10.0,10.299
3557,0.98666,7.1413,500.0,397.036,173.745,10.0,10.417
3558,0.988736,6.8972,500.0,398.481,173.791,10.0,10.306
3559,0.986086,6.5771,500.0,399.806,174.268,10.0,10.208
3560,0.967695,7.5193,500.0,400.154,174.546,10.0,10.062
3561,0.97975,6.7045,500.0,400.808,174.688,10.0,10.0
3562,0.993513,6.2533,500.0,401.839,175.354,10.0,10.199
3563,0.978759,7.1474,500.0,401.536,175.261,10.0,10.0
3564,0.991987,6.4705,500.0,400.583,174.814,10.0,10.129
3565,0.970832,7.4707,500.0,399.2,174.97,10.0,10.322
3566,0.981079,7.5014,500.0,399.2,174.868,10.0,10.299
3567,0.985797,6.8375,500.0,398.791,175.493,10.0,10.27
3568,0.97124,7.3951,500.0,396.745,175.979,10.0,10.199
3569,0.986805,7.3328,500.0,393.64,176.132,10.0,10.224
3570,0.973551,7.5957,500.0,391.439,175.745,10.0,10.205
3571,0.981079,7.2505,500.0,391.441,176.608,10.0,10.34
3572,0.98723,7.4521,500.0,391.621,175.67,10.0,10.191
3573,0.981675,6.9087,500.0,389.304,176.067,10.0,10.083
3574,0.984848,6.2921,500.0,387.298,176.091,10.0,10.0
3575,0.986414,7.284,500.0,387.146,176.228,10.0,10.0
3576,0.98728,6.9162,500.0,387.123,176.522,10.0,10.0
3577,0.992922,6.9082,500.0,385.916,176.243,10.0,10.069
3578,0.968025,7.0469,500.0,384.341,175.487,10.0,10.004
3579,0.994125,6.3966,500.0,383.312,175.065,10.0,10.0
3580,0.990202,6.4619,500.0,384.136,175.056,10.0,10.192
3581,0.988947,7.0283,500.0,386.191,174.621,10.0,10.0
3582,0.995531,6.5113,500.0,385.524,175.523,10.0,10.0
3583,0.98539,6.5925,500.0,384.324,175.191,10.0,10.0
3584,0.985727,6.1888,500.0,383.954,174.829,10.0,10.0
3585,0.995287,6.1241,500.0,386.558,175.546,10.0,10.014
3586,0.987225,6.8855,500.0,389.096,175.921,10.0,10.225
3587,0.985751,7.2187,500.0,390.64,176.287,10.0,10.271
3588,0.99718,5.8605,500.0,392.085,176.325,10.0,10.278
3589,0.976332,6.7222,500.0,393.669,176.56,10.0,10.2
3590,0.987446,7.0945,500.0,393.804,177.0,10.0,10.334
3591,0.968811,7.9549,500.0,392.257,177.996,10.0,10.51
3592,0.967917,8.5632,500.0,392.486,178.031,10.0,10.792
3593,0.988271,6.6985,500.0,392.888,178.353,10.0,10.613
3594,0.992481,6.45,500.0,395.459,178.75,10.0,10.819
3595,0.98756,6.7703,500.0,395.571,178.783,10.0,10.799
3596,0.995617,6.3237,500.0,394.286,179.419,10.0,10.691
3597,0.983417,7.3132,500.0,392.255,179.073,10.0,10.294
3598,0.987203,7.4564,500.0,391.642,179.281,10.0,10.002
3599,0.97695,6.8652,500.0,390.256,178.994,10.0,10.0
3600,0.997547,6.1523,500.0,389.199,179.298,10.0,10.0
3601,0.976277,6.7265,500.0,387.506,178.6,10.0,10.257
3602,0.989241,7.496,500.0,385.017,177.921,10.0,10.245
3603,0.988257,6.691,500.0,383.725,179.233,10.0,10.159
3604,0.994753,6.1304,500.0,384.348,179.283,10.0,10.0
3605,0.990638,6.2103,500.0,383.869,178.916,10.0,10.119
3606,0.996356,6.7156,500.0,384.781,179.945,10.0,10.193
3607,0.987889,6.4646,500.0,386.376,179.953,10.0,10.227
3608,0.975221,6.7092,500.0,389.791,179.536,10.0,10.125
3609,0.964844,6.3375,500.0,394.641,179.297,10.13,10.08
3610,0.938446,7.7509,500.0,400.036,179.938,10.178,10.322
3611,0.940562,6.2124,500.0,403.738,179.809,10.0,10.222
3612,0.966923,7.3144,500.0,405.223,180.139,10.0,10.0
3613,0.851056,6.6036,500.0,407.946,180.033,10.284,10.381
3614,0.868751,7.888,500.0,409.647,179.855,10.63,10.754
3615,0.97269,6.9384,500.0,410.182,179.704,10.842,11.314
3616,0.976243,7.0521,500.0,407.501,179.244,10.95,11.674
3617,0.985592,6.0949,500.0,405.727,178.897,10.278,11.338
3618,0.961676,6.5331,500.0,403.299,178.331,10.0,11.025
3619,0.952583,6.6558,500.0,399.891,178.882,10.0,11.074
3620,0.988191,6.6432,500.0,397.807,179.93,10.0,11.09
3621,0.992813,6.5381,500.0,397.974,181.512,10.0,10.874
3622,0.994239,7.8037,500.0,397.062,182.285,10.0,10.826
3623,0.990194,6.5154,500.0,395.71,183.829,10.0,10.48
3624,0.98882,6.3193,500.0,399.323,185.953,10.0,10.672
3625,0.959521,7.0728,500.0,407.473,186.287,10.41,10.933
3626,0.72067,8.4692,500.0,413.591,189.633,10.0,12.228
3627,0.965025,6.4975,500.0,416.245,191.025,10.0,11.574
3628,0.93089,9.1587,500.0,416.583,191.346,10.0,12.215
3629,0.920759,6.6402,500.0,420.448,191.005,10.0,11.39
3630,0.567564,10.7172,500.0,425.898,192.255,10.0,10.824
3631,0.943601,6.3743,500.0,427.018,192.913,10.0,10.357
3632,0.957176,6.5552,500.0,426.076,194.462,10.0,10.0
3633,0.953515,6.8121,500.0,426.679,191.657,10.0,10.0
3634,0.96107,6.3868,500.0,428.325,192.629,10.0,10.0
3635,0.957493,7.5538,500.0,429.839,192.896,10.0,10.0
3636,0.982519,6.3548,500.0,430.529,193.63,10.0,10.0
3637,0.963018,6.6602,500.0,430.422,195.592,10.0,10.0
3638,0.975391,6.4663,500.0,431.516,193.936,10.0,10.0
3639,0.977774,7.3186,500.0,432.301,193.873,10.0,10.076
3640,0.986564,6.6278,500.0,432.194,194.793,10.0,10.198
3641,0.976513,6.4053,500.0,433.138,196.283,10.0,10.451
3642,0.979223,6.3287,500.0,433.639,197.293,10.0,10.913
3643,0.981949,6.8117,500.0,433.825,196.589,10.0,10.621
3644,0.987835,8.3844,500.0,433.487,197.042,10.0,11.508
3645,0.982373,8.2614,500.0,433.794,197.539,10.0,12.123
3646,0.985019,5.8209,500.0,433.805,198.329,10.0,11.893
3647,0.984869,6.2356,500.0,434.985,199.435,10.0,11.616
3648,0.98724,6.8041,500.0,435.53,200.174,10.0,11.207
3649,0.982727,7.62,500.0,435.031,200.613,10.0,10.886
3650,0.989687,6.7568,500.0,434.728,201.19,10.0,10.641
3651,0.982742,6.8972,500.0,435.937,201.317,10.0,10.604
3652,0.987083,6.9726,500.0,437.156,201.266,10.0,10.404
3653,0.971056,6.1196,500.0,437.816,202.166,10.0,10.541
3654,0.909962,6.4758,500.0,437.872,201.272,10.0,10.559
3655,0.929032,7.6288,500.0,438.208,204.393,10.0,10.125
3656,0.959957,7.8879,500.0,437.567,202.806,10.0,10.912
3657,0.989495,5.6493,500.0,435.906,202.037,10.0,10.607
3658,0.972547,6.0001,500.0,432.442,201.613,10.0,10.682
3659,0.951673,7.8439,500.0,429.074,201.293,10.0,11.399
3660,0.980081,6.4082,500.0,427.032,201.795,10.0,11.211
3661,0.982669,6.925,500.0,426.165,201.808,10.0,11.071
3662,0.99465,6.0504,500.0,424.535,202.916,10.0,10.791
3663,0.9877,6.0681,500.0,422.493,202.858,10.0,10.579
3664,0.979822,6.0806,500.0,420.305,202.354,10.0,10.432
3665,0.963535,5.9302,500.0,417.617,202.482,10.0,10.329
3666,0.965292,7.3681,500.0,414.807,201.921,10.0,10.162
3667,0.994906,5.916,500.0,413.709,202.054,10.0,10.186
3668,0.984844,6.6031,500.0,412.867,202.05,10.0,10.147
3669,0.981743,6.1131,500.0,414.815,201.161,10.0,10.199
3670,0.993424,5.5064,500.0,418.604,202.191,10.133,10.322
3671,0.980028,6.4926,500.0,424.153,201.836,10.408,10.643
3672,0.951033,6.776,500.0,426.987,202.273,10.505,10.985
3673,0.94492,6.9216,500.0,428.547,202.352,10.825,10.919
3674,0.912078,7.4071,500.0,430.498,203.083,10.0,11.492
3675,0.989247,5.4697,500.0,432.891,203.927,10.0,10.809
3676,0.976939,5.6061,500.0,436.04,202.464,10.0,10.215
3677,0.963698,5.7273,500.0,437.151,202.575,10.0,10.279
3678,0.945923,5.317,500.0,442.002,203.958,10.492,10.39
3679,0.899187,6.753,500.0,448.092,207.351,10.478,10.302
3680,0.904129,6.6855,500.0,456.229,207.539,10.576,10.315
3681,0.915955,6.8088,500.0,460.907,207.99,10.0,10.264
3682,0.932812,7.7701,500.0,459.479,206.247,10.0,11.22
3683,0.927129,8.0227,500.0,457.094,201.939,10.0,12.263
3684,0.975325,6.7431,500.0,455.378,200.68,10.0,11.616
3685,0.988007,6.4031,500.0,454.772,199.943,10.0,11.09
3686,0.974827,6.7589,500.0,454.067,199.764,10.0,10.959
3687,0.985503,5.904,500.0,453.322,200.076,10.0,10.968
3688,0.990578,6.6346,500.0,453.066,199.61,10.0,10.557
3689,0.983861,7.8029,500.0,453.134,198.838,10.0,10.356
3690,0.993045,7.4896,500.0,453.512,199.575,10.0,10.244
3691,0.982579,6.7487,500.0,452.599,199.284,10.0,10.117
3692,0.993637,6.4655,500.0,453.03,199.562,10.0,10.144
3693,0.982508,5.925,500.0,452.452,199.394,10.0,10.446
3694,0.987953,6.4618,500.0,453.697,199.272,10.0,10.326
3695,0.978059,7.336,500.0,453.112,199.349,10.0,10.245
3696,0.970577,7.2211,500.0,453.438,199.146,10.0,10.168
3697,0.974338,6.7182,500.0,454.075,197.693,10.0,10.225
3698,0.986828,6.8143,500.0,454.558,197.648,10.0,10.0
3699,0.982302,6.6658,500.0,454.243,197.359,10.0,10.0
3700,0.992638,6.2202,500.0,453.777,196.91,10.0,10.15
3701,0.988708,6.609,500.0,454.404,196.865,10.0,10.131
3702,0.941823,9.0265,500.0,456.787,198.489,10.0,11.378
3703,0.908203,7.1856,500.0,461.114,198.221,10.435,11.528
3704,0.941461,7.2228,500.0,463.794,199.391,10.0,12.869
3705,0.943445,6.9869,500.0,466.556,197.911,10.0,12.071
3706,0.950542,8.9647,500.0,468.97,197.654,10.0,13.072
3707,0.97166,6.1828,500.0,472.117,197.762,10.0,12.336
3708,0.975396,7.9205,500.0,475.076,196.843,10.0,12.759
3709,0.978752,7.7273,500.0,477.135,197.618,10.0,11.879
3710,0.985962,7.2756,500.0,478.656,197.677,10.0,11.41
3711,0.996336,5.6176,500.0,479.985,197.947,10.155,11.211
3712,0.991262,6.294,500.0,480.591,198.498,10.0,10.947
3713,0.988665,6.401,500.0,481.644,199.634,10.0,10.509
3714,0.972043,7.613,500.0,481.205,199.7,10.0,10.627
3715,0.993908,5.852,500.0,482.135,199.511,10.0,10.561
3716,0.975076,6.7197,500.0,480.337,199.318,10.0,10.49
3717,0.978216,7.237,500.0,477.082,200.028,10.0,10.295
3718,0.980096,6.7092,500.0,475.557,199.727,10.0,10.136
3719,0.983151,7.0474,500.0,475.823,199.857,10.0,10.0
3720,0.987031,6.695,500.0,476.694,199.545,10.0,10.0
3721,0.960475,6.9238,500.0,476.366,199.508,10.0,10.0
3722,0.974757,7.6861,500.0,476.117,199.596,10.0,10.0
3723,0.968709,7.5463,500.0,476.414,200.013,10.0,10.0
3724,0.985923,6.9934,500.0,477.651,199.026,10.0,10.0
3725,0.984852,7.0637,500.0,478.255,199.312,10.0,10.039
3726,0.982778,6.7004,500.0,478.144,199.395,10.0,10.053
3727,0.990113,6.8377,500.0,478.05,199.223,10.0,10.181
3728,0.978451,7.4816,500.0,477.915,198.882,10.0,10.278
3729,0.989986,7.8043,500.0,478.454,198.915,10.0,10.32
3730,0.986657,7.1012,500.0,478.394,197.916,10.0,10.115
3731,0.984323,7.0116,500.0,477.706,197.573,10.0,10.005
3732,0.968749,7.4165,500.0,477.031,197.121,10.0,10.037
3733,0.976517,7.5304,500.0,476.452,196.269,10.0,10.0
3734,0.986655,7.8289,500.0,476.571,196.137,10.0,10.0
3735,0.975377,7.8801,500.0,476.712,195.334,10.0,10.101
3736,0.975345,7.4355,500.0,475.849,195.133,10.0,10.034
3737,0.983371,6.6401,500.0,475.63,194.856,10.0,10.032
3738,0.992031,6.8547,500.0,475.456,195.459,10.0,10.0
3739,0.964478,7.0608,500.0,475.319,195.408,10.0,10.031
3740,0.968164,7.3823,500.0,475.52,195.176,10.0,10.0
3741,0.979192,6.8109,500.0,476.361,194.657,10.0,10.0
3742,0.985084,7.1081,500.0,476.502,195.206,10.0,10.0
3743,0.990336,7.6704,500.0,476.209,194.709,10.0,10.089
3744,0.973783,7.1557,500.0,476.108,194.539,10.0,10.0
3745,0.97653,7.1593,500.0,476.011,194.739,10.0,10.017
3746,0.977743,7.3513,500.0,475.874,194.766,10.0,10.0
3747,0.982762,6.4933,500.0,475.523,194.866,10.0,10.0
3748,0.987137,7.1169,500.0,474.482,194.099,10.0,10.0
3749,0.98508,7.3932,500.0,475.314,193.207,10.0,10.0
3750,0.983857,7.1925,500.0,475.277,193.326,10.0,10.0
3751,0.980055,7.6631,500.0,475.104,193.243,10.0,10.045
3752,0.986345,7.3742,500.0,474.136,193.482,10.0,10.0
3753,0.986371,7.3507,500.0,473.483,194.566,10.0,10.051
3754,0.972811,7.3698,500.0,472.57,194.598,10.0,10.045
3755,0.974521,7.1849,500.0,472.7,194.356,10.0,10.113
3756,0.971974,7.7019,500.0,473.471,193.617,10.0,10.072
3757,0.984673,7.2012,500.0,473.283,193.658,10.0,10.085
3758,0.993769,6.5426,500.0,473.09,193.64,10.0,10.178
3759,0.97493,7.5896,500.0,472.83,192.472,10.0,10.06
3760,0.985895,6.9928,500.0,472.649,192.792,10.0,10.062
3761,0.97763,6.9013,500.0,471.561,192.115,10.0,10.114
3762,0.994375,6.4092,500.0,470.522,191.442,10.0,10.0
3763,0.980143,7.1645,500.0,470.024,191.273,10.0,10.023
3764,0.984999,7.0787,500.0,468.991,190.326,10.0,10.009
3765,0.973099,7.3503,500.0,470.707,190.04,10.0,10.0
3766,0.976462,7.5031,500.0,469.966,190.252,10.0,10.0
3767,0.975262,7.6658,500.0,469.186,189.333,10.0,10.0
3768,0.978592,8.059,500.0,468.517,189.694,10.0,10.0
3769,0.99088,6.8243,500.0,467.929,189.705,10.0,10.0
3770,0.96629,7.6568,500.0,468.201,189.348,10.0,10.0
3771,0.979458,7.0645,500.0,467.571,189.461,10.0,10.0
3772,0.98634,7.0912,500.0,468.169,188.952,10.0,10.0
3773,0.988944,7.2814,500.0,468.341,189.923,10.0,10.0
3774,0.980623,7.3441,500.0,468.834,189.518,10.0,10.0
3775,0.983937,7.1622,500.0,469.574,189.347,10.0,10.0
3776,0.963002,8.1234,500.0,469.097,188.827,10.0,10.0
3777,0.979952,7.8172,500.0,468.519,189.803,10.0,10.0
3778,0.977937,7.3833,500.0,469.037,189.829,10.0,10.0
3779,0.987094,7.1434,500.0,468.454,189.905,10.0,10.118
3780,0.981829,7.2837,500.0,468.662,190.428,10.0,10.308
3781,0.980516,6.8049,500.0,468.582,190.463,10.0,10.414
3782,0.972242,7.3867,500.0,468.332,190.796,10.0,10.413
3783,0.993932,6.7943,500.0,469.293,190.725,10.0,10.351
3784,0.992749,7.0624,500.0,470.151,191.409,10.0,10.383
3785,0.98531,7.165,500.0,471.212,192.652,10.0,10.658
3786,0.988821,6.9288,500.0,471.765,192.686,10.0,10.514
3787,0.985842,6.871,500.0,471.728,193.297,10.0,10.614
3788,0.98463,7.0582,500.0,472.125,194.811,10.0,10.49
3789,0.988446,7.6857,500.0,471.65,196.154,10.0,10.41
3790,0.990851,7.992,500.0,470.738,197.763,10.0,10.277
3791,0.982958,7.6726,500.0,470.225,197.986,10.0,10.0
3792,0.970712,8.5662,500.0,470.045,199.592,10.0,10.173
3793,0.982165,7.3758,500.0,470.618,199.887,10.0,10.132
3794,0.979778,7.0821,500.0,472.301,201.674,10.0,10.313
3795,0.983189,7.032,500.0,472.513,201.9,10.0,10.312
3796,0.974949,7.8118,500.0,471.891,202.457,10.0,10.264
3797,0.986476,6.9782,500.0,472.198,203.979,10.0,10.0
3798,0.979628,7.6122,500.0,472.139,204.826,10.0,10.039
3799,0.985631,6.9914,500.0,473.074,204.919,10.0,10.199
3800,0.97889,7.55,500.0,473.162,204.547,10.0,10.0
3801,0.983666,7.4087,500.0,473.227,204.885,10.0,10.0
3802,0.988203,8.4565,500.0,474.295,205.028,10.0,10.0
3803,0.971751,8.6045,500.0,475.572,204.594,10.0,10.126
3804,0.984717,8.4071,500.0,476.882,205.588,10.0,10.242
3805,0.979057,7.1954,500.0,476.873,205.083,10.0,10.126
